Date,oil_price,oil_return,oil_lag_1,oil_lag_3
2022-10-28,87.9000015258789,-0.013246523135616028,89.08000183105469,85.31999969482422
2022-10-31,86.52999877929688,-0.015585924036402687,87.9000015258789,87.91000366210938
2022-11-01,88.37000274658203,0.02126434754700801,86.52999877929688,89.08000183105469
2022-11-02,90.0,0.0184451420477183,88.37000274658203,87.9000015258789
2022-11-03,88.16999816894531,-0.020333353678385402,90.0,86.52999877929688
2022-11-04,92.61000061035156,0.05035729311118531,88.16999816894531,88.37000274658203
2022-11-07,91.79000091552734,-0.008854332031313694,92.61000061035156,90.0
2022-11-08,88.91000366210938,-0.03137593664552174,91.79000091552734,88.16999816894531
2022-11-09,85.83000183105469,-0.034641791746627515,88.91000366210938,92.61000061035156
2022-11-10,86.47000122070312,0.0074565929860772595,85.83000183105469,91.79000091552734
2022-11-11,88.95999908447266,0.028796089147890003,86.47000122070312,88.91000366210938
2022-11-14,85.87000274658203,-0.03473467142188813,88.95999908447266,85.83000183105469
2022-11-15,86.91999816894531,0.012227732488398813,85.87000274658203,86.47000122070312
2022-11-16,85.58999633789062,-0.015301447987488226,86.91999816894531,88.95999908447266
2022-11-17,81.63999938964844,-0.04615021751664128,85.58999633789062,85.87000274658203
2022-11-18,80.08000183105469,-0.019108250493097723,81.63999938964844,86.91999816894531
2022-11-21,79.7300033569336,-0.004370610216262061,80.08000183105469,85.58999633789062
2022-11-22,80.94999694824219,0.015301562021099446,79.7300033569336,81.63999938964844
2022-11-23,77.94000244140625,-0.03718338011501676,80.94999694824219,80.08000183105469
2022-11-25,76.27999877929688,-0.021298481012460013,77.94000244140625,79.7300033569336
2022-11-28,77.23999786376953,0.012585200574664945,76.27999877929688,80.94999694824219
2022-11-29,78.19999694824219,0.012428781862032556,77.23999786376953,77.94000244140625
2022-11-30,80.55000305175781,0.030051230117962957,78.19999694824219,76.27999877929688
2022-12-01,81.22000122070312,0.008317791974691735,80.55000305175781,77.23999786376953
2022-12-02,79.9800033569336,-0.015267149041281347,81.22000122070312,78.19999694824219
2022-12-05,76.93000030517578,-0.03813457018932975,79.9800033569336,80.55000305175781
2022-12-06,74.25,-0.03483686851091139,76.93000030517578,81.22000122070312
2022-12-07,72.01000213623047,-0.03016832139756942,74.25,79.9800033569336
2022-12-08,71.45999908447266,-0.007637870232489408,72.01000213623047,76.93000030517578
2022-12-09,71.0199966430664,-0.006157325035592631,71.45999908447266,74.25
2022-12-12,73.16999816894531,0.030273185405575553,71.0199966430664,72.01000213623047
2022-12-13,75.38999938964844,0.030340320845399837,73.16999816894531,71.45999908447266
2022-12-14,77.27999877929688,0.025069629990048137,75.38999938964844,71.0199966430664
2022-12-15,76.11000061035156,-0.015139728098167993,77.27999877929688,73.16999816894531
2022-12-16,74.29000091552734,-0.02391275364904788,76.11000061035156,75.38999938964844
2022-12-19,75.19000244140625,0.012114706081404858,74.29000091552734,77.27999877929688
2022-12-20,76.08999633789062,0.011969595255509224,75.19000244140625,76.11000061035156
2022-12-21,78.29000091552734,0.028913190741490125,76.08999633789062,74.29000091552734
2022-12-22,77.48999786376953,-0.010218457560384864,78.29000091552734,75.19000244140625
2022-12-23,79.55999755859375,0.026713121072262203,77.48999786376953,76.08999633789062
2022-12-27,79.52999877929688,-0.0003770585748796851,79.55999755859375,78.29000091552734
2022-12-28,78.95999908447266,-0.007167103024935506,79.52999877929688,77.48999786376953
2022-12-29,78.4000015258789,-0.007092167744260691,78.95999908447266,79.55999755859375
2022-12-30,80.26000213623047,0.02372449711927116,78.4000015258789,79.52999877929688
2023-01-03,76.93000030517578,-0.04149017869950289,80.26000213623047,78.95999908447266
2023-01-04,72.83999633789062,-0.05316526648980113,76.93000030517578,78.4000015258789
